"geo","geo_name","sect_perf","sect_perf_names","unit","unit_name","rnd_act","rnd_act_name","year","value","value_note","interpolated_flag"
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2007,129411000,"Break",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2008,114223000,"",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2009,95081000,"",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2010,98640000,"",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2011,92697000,"",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2012,110077000,"",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2013,109841000,"",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2014,106624000,"",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2015,111297000,"",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2016,115413000,"",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2017,155876000,"",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2018,152287000,"",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2019,153579000,"Provisional Value",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2020,179538000,"",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2021,175651000,"Provisional Value",FALSE
"DK","Denmark","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2022,169191000,"Provisional Value",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2000,18832477000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2001,19285709000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2002,19530638000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2003,19446807000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2004,20027008000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2005,20871852000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2006,21226321000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2007,21534097000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2008,22578017000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2009,23493247000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2010,23066513000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2011,23426107000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2012,23632394000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2013,23199830000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2014,23487359000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2015,23738416000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2016,23710597000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2017,24244332000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2018,24959071000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2019,25764013000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2020,25625180000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2021,26722782000,"Estimated",FALSE
"EA19","Euro area - 19 countries  (2015-2022)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2022,25024826000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2000,18923604000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2001,19379673000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2002,19630072000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2003,19550474000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2004,20138598000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2005,20982931000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2006,21337532000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2007,21654300000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2008,22713837000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2009,23622201000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2010,23179739000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2011,23539582000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2012,23744358000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2013,23311078000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2014,23596800000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2015,23851644000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2016,23814733000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2017,24357188000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2018,25075413000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2019,25892007000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2020,25768923000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2021,26893368000,"Estimated",FALSE
"EA20","Euro area – 20 countries (from 2023)","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2022,25200091000,"Estimated",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2000,17975000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2001,13514000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2002,17716000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2003,19012000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2004,18898000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2005,19100000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2006,29595000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2007,19980000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2008,30466000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2009,27081000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2010,30123000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2011,36161000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2012,39512000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2013,31273000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2014,32854000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2015,33786000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2016,31233000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2017,34932000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2018,38904000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2019,41691000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2020,42844000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2021,43940000,"",FALSE
"EE","Estonia","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2022,48022000,"Provisional Value",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2000,235065000,"",TRUE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2001,244372000,"",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2002,242911000,"",TRUE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2003,241450000,"",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2004,239245000,"Estimated",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2005,270155000,"",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2006,283910000,"Estimated",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2007,302873000,"Estimated",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2008,564564000,"Estimated",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2009,391564000,"Estimated",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2010,323760000,"Estimated",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2011,331865000,"",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2012,332955000,"",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2013,420026000,"",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2014,431005000,"",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2015,502099000,"",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2016,462321000,"",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2017,473947000,"",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2018,513611000,"",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2019,550103000,"",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2020,568965000,"",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2021,617204000,"",FALSE
"EL","Greece","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2022,626098000,"Provisional Value",FALSE
"ES","Spain","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2000,1172678000,"",FALSE
"ES","Spain","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2001,1231320000,"",FALSE
"ES","Spain","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2002,1325042000,"",FALSE
"ES","Spain","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2003,1452055000,"",FALSE
"ES","Spain","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2004,1581397000,"",FALSE
"ES","Spain","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2005,1849583000,"",FALSE
"ES","Spain","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2006,2017013000,"",FALSE
"ES","Spain","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2007,2324487000,"",FALSE
"ES","Spain","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2008,2586277000,"",FALSE
"ES","Spain","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2009,2828469000,"",FALSE
"ES","Spain","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2010,2827829000,"",FALSE
"ES","Spain","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2011,2666079000,"",FALSE
"ES","Spain","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2012,2470336000,"",FALSE
"ES","Spain","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2013,2344866000,"",FALSE
"ES","Spain","GOV","Government","MIO_PPS_KP05","Purchasing Power Standard at 2005 prices","TOTAL","Total",2014,2323350000,"",FALSE
